state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,amount_basis,round_amount,initiative,activity_type_raw,determination_basis,recipient_type_rule,source_archive_path
MI,103,Mid-Michigan District Health Department,150000,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Provider Recruitment, Retention, and Capacity Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,"Rural Provider Recruitment, Retention, and Capacity Fund",BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,"Rural Provider Recruitment, Retention, and Capacity Fund","Recipient name rule: a health department, or a body named Public Health <place>: a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,104,Northern Lower Regional Center (MidMichigan Health Services),315000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Health Workforce Pipeline and Education Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Rural Health Workforce Pipeline and Education Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,Rural Health Workforce Pipeline and Education Fund,"An AHEC regional centre named for its host organisation. The parenthetical is the host, not the recipient's form. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,105,Saginaw County Health Department,100000,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Provider Recruitment, Retention, and Capacity Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,"Rural Provider Recruitment, Retention, and Capacity Fund",BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,"Rural Provider Recruitment, Retention, and Capacity Fund","Recipient name rule: county or city health department, a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,106,Southeast Regional Center (Area Health Education Center),200000,AHEC,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Health Workforce Pipeline and Education Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,AHEC,HIGH,,Rural Health Workforce Pipeline and Education Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,Rural Health Workforce Pipeline and Education Fund,"Recipient name rule: name states an AHEC. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,107,Upper Peninsula Regional Center (Upper Great Lakes Family Health),185000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Health Workforce Pipeline and Education Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Rural Health Workforce Pipeline and Education Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,Rural Health Workforce Pipeline and Education Fund,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,108,Van Buren/Cass District Health Department,260000,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Provider Recruitment, Retention, and Capacity Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,"Rural Provider Recruitment, Retention, and Capacity Fund",BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,"Rural Provider Recruitment, Retention, and Capacity Fund","Recipient name rule: a health department, or a body named Public Health <place>: a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,109,Western Regional Center (Area Health Education Center),400000,AHEC,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Health Workforce Pipeline and Education Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,AHEC,HIGH,,Rural Health Workforce Pipeline and Education Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,Rural Health Workforce Pipeline and Education Fund,"Recipient name rule: name states an AHEC. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,110,Western Upper Peninsula Health Department,295455,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Workforce for Wellness Initiative -- Rural Provider Recruitment, Retention, and Capacity Fund. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,"Rural Provider Recruitment, Retention, and Capacity Fund",BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Workforce for Wellness Initiative,"Rural Provider Recruitment, Retention, and Capacity Fund","Recipient name rule: a health department, or a body named Public Health <place>: a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,111,Central Michigan University (CMU),1000000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Rural Health Care Delivery Hub and Spoke Model. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Rural Health Care Delivery Hub and Spoke Model,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Rural Health Care Delivery Hub and Spoke Model,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,112,Community Mental Health Association of Michigan,1000000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Advancing Rural Behavioral Health Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Advancing Rural Behavioral Health Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Advancing Rural Behavioral Health Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,113,Lakeshore Food Club,1000000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Improving Care Delivery and Access through Transportation. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Improving Care Delivery and Access through Transportation,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Improving Care Delivery and Access through Transportation,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,114,Michigan Health and Hospital Association (MHA),6000000,HOSPITAL_AFFILIATED_ENTITY,Unclear,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Rural Health Care Delivery Hub and Spoke Model. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,HOSPITAL_OR_SYSTEM,HIGH,FLOW_UNRESOLVED_HOSPITAL_AFFILIATED,Rural Health Care Delivery Hub and Spoke Model,BP1,PASS_THROUGH_UNRESOLVED,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Rural Health Care Delivery Hub and Spoke Model,"Michigan's hospital trade association, not a hospital. The §8 name rule reaches the 'Hospital' token and would return HOSPITAL_OR_SYSTEM -> DIRECT -> Yes for $8,625,000 (Nevada's foundation trap, session 26). Typed HOSPITAL_AFFILIATED_ENTITY, which since session 19 no longer short-circuits to DIRECT and must read the source. §10.2 PASS_THROUGH_UNRESOLVED: the recipient is a hospital-affiliated entity -- hospital-governed, hospital-owned or a hospital association -- so it is not itself the hospital the DIRECT row tests for, and the source does not say what the money does. §0.4: a determination without a quotable sentence is not a determination, so this is Unclear rather than imputed in either direction, and it is never added to a hospital total.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,115,Michigan State University (MSU) - IMPART Alliance,1500000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Rural Health Care Delivery Hub and Spoke Model. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Rural Health Care Delivery Hub and Spoke Model,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Rural Health Care Delivery Hub and Spoke Model,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,116,Program of All-Inclusive Care for the Elderly (PACE) Central Michigan,500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,117,Program of All-Inclusive Care for the Elderly (PACE) Northeast Michigan,500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,118,Regents of the University of Michigan - Ready to Respond: Rural Nursing Home Emergency Preparedness,500000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Rural Health Care Delivery Hub and Spoke Model. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Rural Health Care Delivery Hub and Spoke Model,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Rural Health Care Delivery Hub and Spoke Model,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,119,Regents of the University of Michigan - Overdose Prevention Engagement Network (OPEN),1500000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Advancing Rural Behavioral Health Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Advancing Rural Behavioral Health Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Advancing Rural Behavioral Health Blueprint,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,120,Region IIIC Area Agency on Aging (AAA) - Branch-St. Joseph AAA,166667,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,121,Region IV Area Agency on Aging (AAA),166667,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,122,Region VII Area Agency on Aging (AAA),166666,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,123,Region 9 Area Agency on Aging (AAA) - Northeast Michigan Community Service Agency (NEMCSA),500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,124,Region 10 Area Agency on Aging (AAA) - AAA of Northwest Michigan,500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,125,Region 11 Area Agency on Aging (AAA) - Upper Peninsula Commission for Area Progress (UPCAP),500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Promoting Healthy Aging in Rural Communities Blueprint. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,RECIPIENT_TYPE_INFERRED,Promoting Healthy Aging in Rural Communities Blueprint,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Promoting Healthy Aging in Rural Communities Blueprint,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,126,Wayne State University (WSU),500000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Care Closer to Home Initiative -- Rural Health Care Delivery Hub and Spoke Model. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Rural Health Care Delivery Hub and Spoke Model,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Care Closer to Home Initiative,Rural Health Care Delivery Hub and Spoke Model,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
MI,127,"American Indian Health and Family Services of Southeastern Michigan, Inc.",665877,TRIBAL_ORG,No,"MDHHS RHTP subrecipient, Tribal Government -- Tribal Government. Award notice as of 2026-07-10; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,TRIBAL_ORG,HIGH,,Tribal Government,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Tribal Government,Tribal Government,"MDHHS's own 'Tribal Government' section and Fund column state the recipient's form; the state classifies its own awardee (§8). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-01_mi_rhtp_subrecipients.html
